from,to,month,count
145175382,2585790,October,15
448565,2585850,October,14
2585259,2585381,October,14
2585259,2585462,October,14
2585259,52488396,October,14
2585263,2585285,October,14
2585263,8746360,October,14
2585265,2585926,October,14
2585265,2585974,October,14
2585265,3470029,October,14
2585269,2585360,October,14
2585271,2585747,October,14
2585273,2585278,October,14
2585273,2585285,October,14
2585278,2585307,October,14
2585281,2585345,October,14
2585283,2585422,October,14
2585284,2585289,October,14
2585285,2585337,October,14
2585285,2585922,October,14
2585286,3470029,October,14
2585288,2585267,October,14
2585288,2585326,October,14
2585291,2585275,October,14
2585291,2585301,October,14
2585291,2585306,October,14
2585291,2585728,October,14
2585297,2585319,October,14
2585301,2585345,October,14
2585304,2585291,October,14
2585304,2585308,October,14
2585304,2585311,October,14
2585306,2585406,October,14
2585307,2585283,October,14
2585308,2585352,October,14
2585308,2585406,October,14
2585308,2585460,October,14
2585311,2585288,October,14
2585311,2585305,October,14
2585311,2585319,October,14
2585311,2585396,October,14
2585311,2585983,October,14
2585311,4393742,October,14
2585315,2585380,October,14
2585315,2585400,October,14
2585317,2585717,October,14
2585317,2585779,October,14
2585319,2585370,October,14
2585319,2585380,October,14
2585319,2585398,October,14
2585319,2585402,October,14
2585321,2585341,October,14
2585321,2585401,October,14
2585321,2585402,October,14
2585321,2585413,October,14
2585321,2585442,October,14
2585321,2586268,October,14
2585323,2585286,October,14
2585323,2585327,October,14
2585326,2585337,October,14
2585326,2585762,October,14
2585327,2585321,October,14
2585327,4215025,October,14
2585330,2585323,October,14
2585330,2585333,October,14
2585330,2586026,October,14
2585333,2585330,October,14
2585333,2585351,October,14
2585333,2585368,October,14
2585334,2585377,October,14
2585334,2585381,October,14
2585335,2585321,October,14
2585335,2585351,October,14
2585335,2681672,October,14
2585337,2585326,October,14
2585340,2585337,October,14
2585341,2585321,October,14
2585341,2585335,October,14
2585341,2585364,October,14
2585341,2585410,October,14
2585341,2585416,October,14
2585342,2681601,October,14
2585345,2585389,October,14
2585345,2585871,October,14
2585346,2585275,October,14
2585351,2585377,October,14
2585352,2585334,October,14
2585352,2585402,October,14
2585353,2585381,October,14
2585354,2585337,October,14
2585354,2586032,October,14
2585356,2585971,October,14
2585358,2585742,October,14
2585358,2585821,October,14
2585364,2585341,October,14
2585367,2585285,October,14
2585367,2585306,October,14
2585367,2585791,October,14
2585368,2585387,October,14
2585368,2585472,October,14
2585370,2585356,October,14
2585377,2585319,October,14
2585377,2585371,October,14
2585377,2585410,October,14
2585377,2585469,October,14
2585377,2586000,October,14
2585378,2585396,October,14
2585378,2585430,October,14
2585378,2585472,October,14
2585378,2585779,October,14
2585378,2586005,October,14
2585378,2586022,October,14
2585379,2585402,October,14
2585379,2585985,October,14
2585381,2585259,October,14
2585381,2585284,October,14
2585381,2585717,October,14
2585381,2585735,October,14
2585381,3318614,October,14
2585389,2585457,October,14
2585389,2585770,October,14
2585391,2585352,October,14
2585391,2585477,October,14
2585394,2585402,October,14
2585394,2585442,October,14
2585396,2585410,October,14
2585398,2585771,October,14
2585398,4393742,October,14
2585401,2585742,October,14
2585401,2586012,October,14
2585402,2585326,October,14
2585402,2585330,October,14
2585402,2585728,October,14
2585402,2585779,October,14
2585405,2585413,October,14
2585405,2585837,October,14
2585406,2585307,October,14
2585406,2585337,October,14
2585406,2585369,October,14
2585406,2585371,October,14
2585406,2585460,October,14
2585406,2585472,October,14
2585408,2585416,October,14
2585408,2585422,October,14
2585408,2585467,October,14
2585408,2585469,October,14
2585408,2585800,October,14
2585410,2585367,October,14
2585410,2585408,October,14
2585412,2585353,October,14
2585412,2585400,October,14
2585412,2585410,October,14
2585412,2585430,October,14
2585412,2585442,October,14
2585412,2585737,October,14
2585412,2585808,October,14
2585413,2585364,October,14
2585413,2585467,October,14
2585416,2585379,October,14
2585416,2585410,October,14
2585416,2586039,October,14
2585419,2585326,October,14
2585419,2585352,October,14
2585419,2585435,October,14
2585419,2585473,October,14
2585420,2585425,October,14
2585420,2585856,October,14
2585420,2681601,October,14
2585420,3470029,October,14
2585422,2585695,October,14
2585422,2586012,October,14
2585422,2586268,October,14
2585425,2585288,October,14
2585425,2585371,October,14
2585425,2585422,October,14
2585425,2585429,October,14
2585425,2585728,October,14
2585429,2585341,October,14
2585430,2585406,October,14
2585430,2585473,October,14
2585430,2585947,October,14
2585430,2586014,October,14
2585431,2585259,October,14
2585431,2585442,October,14
2585431,2585735,October,14
2585432,2585727,October,14
2585433,2585305,October,14
2585433,2585394,October,14
2585433,2585711,October,14
2585433,2681601,October,14
2585435,2585335,October,14
2585435,2585352,October,14
2585435,2585445,October,14
2585438,2585492,October,14
2585438,2585735,October,14
2585442,2585408,October,14
2585442,2585410,October,14
2585442,2585431,October,14
2585442,2585731,October,14
2585445,2585391,October,14
2585445,2585460,October,14
2585445,2585473,October,14
2585445,4393742,October,14
2585450,2585412,October,14
2585450,2585492,October,14
2585450,2585838,October,14
2585450,2585994,October,14
2585453,2585284,October,14
2585453,2585394,October,14
2585453,2585396,October,14
2585453,2585460,October,14
2585453,2585737,October,14
2585453,2585929,October,14
2585453,2681601,October,14
2585455,2585724,October,14
2585457,2585419,October,14
2585457,2585837,October,14
2585460,2586268,October,14
2585462,2585259,October,14
2585462,2585716,October,14
2585462,2585724,October,14
2585462,2585838,October,14
2585462,2586001,October,14
2585464,2585827,October,14
2585466,2585917,October,14
2585466,2586022,October,14
2585467,2585367,October,14
2585469,2585368,October,14
2585469,2585438,October,14
2585470,2585727,October,14
2585470,2585735,October,14
2585470,2585791,October,14
2585470,2585821,October,14
2585470,2585835,October,14
2585472,2585356,October,14
2585473,2585406,October,14
2585476,2586032,October,14
2585477,2585442,October,14
2585477,2585727,October,14
2585477,2585738,October,14
2585477,2585788,October,14
2585492,2585433,October,14
2585704,2585425,October,14
2585708,2585313,October,14
2585711,2585396,October,14
2585711,2585781,October,14
2585712,2585333,October,14
2585712,2585455,October,14
2585720,2585473,October,14
2585720,2585716,October,14
2585720,2585764,October,14
2585720,2585827,October,14
2585720,2585837,October,14
2585722,2586021,October,14
2585727,2585425,October,14
2585727,2585735,October,14
2585728,2585445,October,14
2585728,2585721,October,14
2585728,2585737,October,14
2585728,2585771,October,14
2585728,2585921,October,14
2585731,2585762,October,14
2585731,2585789,October,14
2585731,52488396,October,14
2585735,2585470,October,14
2585735,2585764,October,14
2585735,4393742,October,14
2585737,2585378,October,14
2585737,2585477,October,14
2585738,2585492,October,14
2585742,2585353,October,14
2585742,2585401,October,14
2585742,2585716,October,14
2585747,2585265,October,14
2585747,2585766,October,14
2585747,2585785,October,14
2585748,2585289,October,14
2585748,2585737,October,14
2585748,2586022,October,14
2585748,2586030,October,14
2585749,2585764,October,14
2585749,2585779,October,14
2585762,2585413,October,14
2585762,2585470,October,14
2585762,2585888,October,14
2585762,2585984,October,14
2585762,2586042,October,14
2585762,3110680,October,14
2585764,2585438,October,14
2585764,2585477,October,14
2585764,2585731,October,14
2585770,2585457,October,14
2585770,52488396,October,14
2585771,2585387,October,14
2585774,2585453,October,14
2585776,2585708,October,14
2585776,2585824,October,14
2585776,3318682,October,14
2585776,48372123,October,14
2585776,172294162,October,14
2585779,2585720,October,14
2585779,2585821,October,14
2585779,2585904,October,14
2585779,2585951,October,14
2585781,2585368,October,14
2585785,2585789,October,14
2585785,2585846,October,14
2585791,2585492,October,14
2585799,2585467,October,14
2585799,2585835,October,14
2585799,2585885,October,14
2585799,52488396,October,14
2585800,2585774,October,14
2585800,2585794,October,14
2585802,2585398,October,14
2585802,2585469,October,14
2585802,2585714,October,14
2585804,172293631,October,14
2585808,2585412,October,14
2585808,2585433,October,14
2585811,2585704,October,14
2585824,2585776,October,14
2585824,2585820,October,14
2585835,2585731,October,14
2585837,2585398,October,14
2585837,2585764,October,14
2585838,2585785,October,14
2585846,2585838,October,14
2585848,2585939,October,14
2585850,2585794,October,14
2585850,2585800,October,14
2585850,2585856,October,14
2585853,2585825,October,14
2585853,2585939,October,14
2585856,2585837,October,14
2585860,2585814,October,14
2585868,2585974,October,14
2585872,2585897,October,14
2585872,2585905,October,14
2585872,2585916,October,14
2585873,2585321,October,14
2585875,2585848,October,14
2585876,2585850,October,14
2585883,2585830,October,14
2585885,2585893,October,14
2585899,2585811,October,14
2585905,2585885,October,14
2585906,2585850,October,14
2585913,2585885,October,14
2585917,2585737,October,14
2585919,2585770,October,14
2585921,2585442,October,14
2585921,2586003,October,14
2585922,2585263,October,14
2585931,2585820,October,14
2585934,2585936,October,14
2585934,2585951,October,14
2585936,2585275,October,14
2585937,2585956,October,14
2585938,2585937,October,14
2585942,2585936,October,14
2585945,2585932,October,14
2585945,2586031,October,14
2585947,2586268,October,14
2585953,2585995,October,14
2585956,2585954,October,14
2585956,2585990,October,14
2585960,2585975,October,14
2585961,2585958,October,14
2585961,2585992,October,14
2585963,2585955,October,14
2585963,2586000,October,14
2585968,2585987,October,14
2585971,2585356,October,14
2585971,2586031,October,14
2585974,2585868,October,14
2585975,2586000,October,14
2585985,2585791,October,14
2585987,2585275,October,14
2585987,2585431,October,14
2585990,2586024,October,14
2585992,2586021,October,14
2585994,2585720,October,14
2585994,2586019,October,14
2585995,2585975,October,14
2585996,2586018,October,14
2586000,2585327,October,14
2586000,2585929,October,14
2586000,2586019,October,14
2586000,2586026,October,14
2586001,2585354,October,14
2586001,2585978,October,14
2586003,2585997,October,14
2586005,2585825,October,14
2586005,4393742,October,14
2586009,2585373,October,14
2586009,2586022,October,14
2586011,2586028,October,14
2586012,2585401,October,14
2586012,2585996,October,14
2586014,2586037,October,14
2586019,2585442,October,14
2586021,2585408,October,14
2586021,2585779,October,14
2586022,2586019,October,14
2586024,2586026,October,14
2586026,2585330,October,14
2586031,2585402,October,14
2586031,2585994,October,14
2586031,2586000,October,14
2586032,2585354,October,14
2586034,2585373,October,14
2586034,4393742,October,14
2586039,2585416,October,14
2586039,2585430,October,14
2586044,2586022,October,14
2586045,2586018,October,14
2586268,2585947,October,14
2681601,2585308,October,14
2681601,2585389,October,14
2681601,2585391,October,14
2681601,2585430,October,14
3110680,4393742,October,14
3318614,2585931,October,14
4393742,2585472,October,14
4393742,2586024,October,14
4393742,3470029,October,14
4585378,2585721,October,14
4585378,2585848,October,14
4585378,18751910,October,14
8746360,2585883,October,14
18751910,2585275,October,14
18751910,2585781,October,14
18751910,172294162,October,14
44581598,2585873,October,14
44583483,2585821,October,14
48372123,2585387,October,14
52488396,2585354,October,14
52488396,2585368,October,14
52488396,2585462,October,14
145175382,2585992,October,14
172294162,2585774,October,14
2585259,2585377,October,13
2585263,2585284,October,13
2585263,2585301,October,13
2585263,2585323,October,13
2585263,2585922,October,13
2585267,2585742,October,13
2585267,2585974,October,13
2585269,2585387,October,13
2585275,2585319,October,13
2585275,2585346,October,13
2585275,2585430,October,13
2585275,18751910,October,13
2585278,2585396,October,13
2585283,2585391,October,13
2585284,2585263,October,13
2585284,2585273,October,13
2585285,2585492,October,13
2585286,2585265,October,13
2585288,2585450,October,13
2585291,2585396,October,13
2585291,2585402,October,13
2585291,2585708,October,13
2585297,2585955,October,13
2585299,2585281,October,13
2585301,2585263,October,13
2585301,2585334,October,13
2585304,2585438,October,13
2585304,2585737,October,13
2585304,44583483,October,13
2585305,2585311,October,13
2585305,2585433,October,13
2585305,2585438,October,13
2585306,2585285,October,13
2585306,2585321,October,13
2585306,2585419,October,13
2585307,2585402,October,13
2585308,2585283,October,13
2585313,2585738,October,13
2585315,2585284,October,13
2585315,2585304,October,13
2585317,2585435,October,13
2585317,48372123,October,13
2585319,2585352,October,13
2585319,2585787,October,13
2585321,2585369,October,13
2585323,2585406,October,13
2585323,2585430,October,13
2585327,2585263,October,13
2585330,2585319,October,13
2585330,2585367,October,13
2585334,2585326,October,13
2585334,2585330,October,13
2585334,2585391,October,13
2585335,2585311,October,13
2585337,2585297,October,13
2585337,2585305,October,13
